title,author,pubdate,play_volume,barrage,classification,likes,coins,collect,share,url
谢霆锋这段戏，把军阀的嚣张和狠辣演的淋漓尽致，被载入中国影史,铁骨铮铮柳下惠,2021-05-21 01:47:43,34.3,230弹幕,谢霆锋&影视&影视剪辑&动作片&动作&香港电影&剪辑&国产电影&电影&少林寺&男神,4159,48,355,18,https://b23.tv/BV1E44y1r7fh
葛大爷在三十年前就给我们上了一课！,俊孩玄晔,2021-05-13 16:33:26,415.0,6641弹幕,葛优&影视剪辑&搞笑&影视&五月哔刷片·佳片N刷&编辑部的故事&人生&经典,33.6万,22.3万,20.8万,4.5万,https://b23.tv/BV1hA411G7FZ
战争片：把炮弹烧红，再发射出去，这个谁能受得了,赶蛋香皂,2021-05-17 13:29:56,51.3,217弹幕,影视剪辑&影视&战争&军事&战争电影,5180,22,307,21,https://b23.tv/BV1aQ4y1R75F
第一邪皇，《风云》里最神秘的角色，魔刀一出，正邪难分,长老八个袋,2021-05-20 20:30:29,32.1,308弹幕,影视&影视杂谈&电视剧&步惊云&赵文卓&国产&风云&武侠&武侠人物志&风云雄霸天下&聂风&第一邪皇,4596,100,376,50,https://b23.tv/BV1eK4y1G7eg
纵欲屠夫不分场合索要，妻子忍无可忍，终于举起杀猪刀,轴电影,2021-05-20 09:54:50,30.2,542弹幕,影评&电影解说&影视&影视杂谈&新星荐片官企划&电影&电影剪辑&剧情片&催泪,3703,162,693,88,https://b23.tv/BV1a54y1L7Zk
美国的高中生可真会玩，不用手，只用嘴就能咬出水中的苹果,清酒电影,2021-05-16 19:06:08,103.8,281弹幕,影评&电影解说&影视剪辑&影视&影视杂谈&新星荐片官企划&悬疑&电影&原创&邪恶力量,8342,112,1247,36,https://b23.tv/BV1T64y1m7yR
300米巨人出现在海边，体重100多吨，人类行为令人发指,伯乐说电影,2021-05-18 19:08:22,39.7,21弹幕,影评&短片&搞笑&影视&影视杂谈&有趣&解说&巨人,1041,18,176,分享,https://b23.tv/BV1e44y1r76z
只要看脸就知道是中国人！标准的中式帅哥给我火起来！！,是国超得不到的女人,2021-05-21 12:42:21,17.0,296弹幕,影视剪辑&影视&全民娱乐家·娱乐小能手&高颜值&男神&演技&张晚意,1.5万,1032,3557,405,https://b23.tv/BV1EK4y1G7be
男主被困密室，用铁片耗时20年割开砖头，可最终还是没逃出去,老胡说电影,2021-05-16 09:21:44,150.4,1453弹幕,灭霸&影评&电影解说&影视&影视杂谈&剧情片&电影&冒险片,1.6万,311,2056,283,https://b23.tv/BV1B64y127Sx
【老邪吐槽】《长歌行》大结局：这不得获奖？,老邪说电影,2021-05-22 12:05:06,11.9,2458弹幕,电视剧解说&吴磊&迪丽热巴&搞笑&影视&影视杂谈&五月哔刷片·五月新片&影视剪影&长歌行&吐槽&影评杂谈,2.3万,6558,1373,132,https://b23.tv/BV1Sb4y1f7tf
什么样的偶像剧桥段啊,一直是废材,2021-05-19 20:56:19,15.7,236弹幕,影视&预告·资讯&高甜&御赐小仵作&苏晓彤&王子奇,9192,795,4266,1224,https://b23.tv/BV1Dh411v7hE
我长成这样，都不知道自己哪里吸引人,闲鱼混剪,2021-05-21 13:06:18,18.8,266弹幕,王祖贤&影视剪辑&影视&全民娱乐家·娱乐小能手&女神&美女&经典,1.2万,1140,3010,115,https://b23.tv/BV1o64y1C7jv
“人，为什么要努力！”,爱睡觉的_Koala,2021-04-28 16:30:00,412.6,3840弹幕,罗翔&考研&影视剪辑&影视&最强安利王·经典爷青回&正能量&梦想&高考&励志&学习&愿你历尽千帆，终能得偿所愿！,33.9万,12.6万,19.5万,2.0万,https://b23.tv/BV1SA411V7F7
【刘哔】搞笑解说电影《面子》：女儿帮怀孕老妈找接盘侠这种操作，你们见过吗？,刘哔电影,2021-05-19 19:20:08,20.1,1278弹幕,影评&电影解说&搞笑&影视&影视杂谈&五月哔刷片·佳片N刷&电影&刘哔,1.3万,603,745,121,https://b23.tv/BV1tf4y1Y72v
【小侠】萌不死你，我倒立洗头！！超治愈小动物合集《小小世界》,小侠来了,2021-05-12 16:20:39,221.8,3634弹幕,吱星人&影视杂谈&萌宠&影视&五月哔刷片·五月新片&可爱&仓鼠&治愈&动物&熊猫&宠物&小小世界&动物圈的神编剧,10.8万,4.1万,3.1万,1.1万,https://b23.tv/BV1N44y1r7gx
爱斯基摩人最原始的雪镜，所以说爱斯基摩人不会有雪盲症。春季生活场景（第2集）,荒野挑战影视,2021-05-18 21:58:56,27.8,194弹幕,电影解说&影视&影视杂谈&五月哔刷片·五月好剧&电影&原创&经典&电影剪辑&爱斯基摩人&原始生活,5140,61,828,45,https://b23.tv/BV1QB4y1F77u
不要随便看不起一个光头。#电影人之怒,毒舌爱电影,2021-05-12 14:23:39,95.4,176弹幕,科幻&影视&影视杂谈&影视剪影&动作&电影剪辑&欧美电影&打卡挑战,6.4万,346,9189,545,https://b23.tv/BV1G64y1m7Xw
笨蛋与天才的距离，只差一个好老师，所有家长都该看看,白妹撩电影,2021-04-28 10:42:43,326.5,1190弹幕,影视解说&影评&电影解说&影视&影视杂谈&电影&电影剪辑&剧情片&影视剪影&影评杂谈&天才&地球上的星星,6.7万,1718,7453,860,https://b23.tv/BV1o84y1F7LN
动画电影《精灵旅社4》发布正式预告！,秋水与秋雨,2021-05-17 23:24:41,35.5,352弹幕,BLACKPINK&影视&预告·资讯&电影&动画&预告&赛琳娜·戈麦斯&精灵旅社&Selena Gomez,1.3万,213,2029,2093,https://b23.tv/BV1bh411v75f
就这普通话？敢冒充香港人？,给我一个镜头V,2021-05-20 10:57:48,13.4,1428弹幕,微电影&短片&影视&五月哔刷片·五月新片&台湾&街头&人性&原创&毛骗&香港&诈骗,1.4万,4425,1171,445,https://b23.tv/BV1xA411g75p
于和伟老师徒手灭火片段 太帅了！！！,宇宙无敌花大帅,2021-05-05 20:19:43,57.2,25弹幕,影视&预告·资讯&于和伟,3.6万,41,2550,248,https://b23.tv/BV1KQ4y1f7mZ
用玩具枪抢银行？真实案件中的完美犯罪！《世纪大劫案》,贤于葛格,2021-05-17 10:15:46,57.5,289弹幕,影视&影视杂谈&喜剧&电影剪辑&电影&影视剪影&影评杂谈&世纪大劫案&真实案件,1.1万,641,1964,238,https://b23.tv/BV1aA411g79i
解密《哥斯拉》怪兽宇宙中的尼斯湖水怪“利维坦”的故事！,巍哥奇谈,2021-05-20 18:11:56,16.4,180弹幕,哥斯拉&生物&科幻&影评&电影解说&科学&科普&影视&影视杂谈&新星荐片官企划&影评杂谈&打卡挑战,1.4万,1145,796,14,https://b23.tv/BV1ah411v77K
为什么坏孩子可以有很多种人生，但好孩子却不能呢,葵的精神世界,2021-05-20 20:56:52,14.7,130弹幕,短片&影视&FIRST影展超短片单元&情感&叛逆&创意&广告&原创&艺术&孩子&父母,1.2万,2191,1954,258,https://b23.tv/BV1SB4y1F77P
【电影解说】禁忌女孩（六）：诅咒之墙 落笔成真,异能电影局,2021-05-17 16:29:54,39.1,1弹幕,影评&电影解说&影视&影视杂谈&原创&惊悚&经典&魔墙&神反转&嫉妒心&妒忌心&禁忌女孩,771,11,116,分享,https://b23.tv/BV1ty4y1g7yG
男子被绑在船锚上扔进大海，脸被螃蟹咬得面目全非《识骨寻踪》,罗叔说戏,2021-05-19 18:30:00,20.9,328弹幕,影视解说&影评&影视&影视杂谈&新星荐片官企划&识骨寻踪&美剧&下饭&犯罪&惊悚悬疑&打卡挑战,6709,381,624,32,https://b23.tv/BV1A5411g7AC
这不是广告，是艺术品吧！,开眼视频App,2021-04-24 20:05:12,593.2,1249弹幕,短片&影视&广告&创意,39.8万,5.0万,15.3万,2.5万,https://b23.tv/BV1D54y1L7bv
最残酷刑具万针衣，穿上后痛不欲生，专破刀枪不入的气功！,阿斗说片,2021-05-13 20:07:15,136.7,607弹幕,电影解说&影视&影视杂谈&国产&经典&张彻&五毒&电影&武侠,1.2万,201,1593,61,https://b23.tv/BV1464y1C7gK
【吐嚎】巨型食人鱼空袭直升机？特效超过5毛算诈骗,吐嚎影院,2021-05-21 19:30:42,12.4,849弹幕,影评&电影解说&搞笑&影视&影视杂谈&怪兽&吐槽&沙雕烂片&食人鱼&山寨&奇葩片&低成本,1.4万,2805,1137,104,https://b23.tv/BV1LK4y1G7BL
【长工】人工智能威胁人类安全，只要充钱就可以避免被杀？《爱，死亡和机器人》第二季 第1期,蔡老板家的长工,2021-05-19 18:30:32,15.4,414弹幕,科幻&影视&影视杂谈&五月哔刷片·五月新片&美剧&电影&动漫&长工&打卡挑战&B站观影季,9780,2179,709,81,https://b23.tv/BV1844y1r7Ct
意想不到的科幻大片取景地：在上海拍洛杉矶，在桂林拍星球大战,电影冷知识,2021-05-21 12:36:52,17.3,214弹幕,星球大战&变形金刚&科幻&影视&影视杂谈&星球大战绝地：陨落的武士&电影&阿凡达&普罗米修斯,9771,167,874,55,https://b23.tv/BV18A411g7HS
逐帧解析《御赐小仵作》历史背景和人物关系，逻辑图带你看懂“甘露之变”始末，理顺晚唐时期,大星儿X,2021-05-19 11:23:03,8.9,1134弹幕,历史&影视&影视杂谈&新星荐片官企划&御赐小仵作&打卡挑战,9094,8617,2484,650,https://b23.tv/BV1Mq4y1E7jb
【谁语】失望！《速度与激情9》拍得像杂耍，激情不再！,谁语Whospeak,2021-05-21 19:17:39,20.2,530弹幕,电影解说&影视&影视杂谈&五月哔刷片·五月新片&速度与激情&动作片&影评杂谈&范迪塞尔&犯罪片&速度与激情9,4750,458,386,443,https://b23.tv/BV19h411v7WF
拒绝单一“白幼瘦”，畸形审美正在祸害影视作品,文科生阿文,2021-05-20 18:12:21,18.9,554弹幕,影评&影视&影视杂谈&全民娱乐家·高能点评官&影评杂谈&白幼瘦&女明星,4977,459,838,121,https://b23.tv/BV12v41157Rm
等我抽完你，没人会再要你,美国忽悠局局长,2021-05-20 09:34:54,21.5,43弹幕,影视&影视剪辑&新星荐片官企划&犯罪&美女&恐怖&影视剪影,2596,137,286,20,https://b23.tv/BV18K4y1G7sb
法国年轻人被房价逼疯，夜晚组团溜进空房居住，还有专门法律保护,尘世观察者,2021-05-19 18:52:51,19.5,632弹幕,影视&影视杂谈&社会&日常&生活&法国&纪录片&房价&房地产,3358,164,737,323,https://b23.tv/BV1Yy4y1W7Aw
面对新搬来的性感女邻居，怎么能让老婆更快误会,爱看美剧的永晨,2021-05-19 19:50:13,18.4,190弹幕,影视剪辑&影视&美剧英语&性感&美剧&美女&摩登家庭,3372,134,1320,436,https://b23.tv/BV1X5411u7yD
一个逃兵捡到一件衣服，就变成上尉，从此成为披着狼皮的羊！,猛虎电影,2021-05-15 10:06:45,59.1,69弹幕,电影解说&影视&影视杂谈&新星荐片官企划&电影剪辑&原创&影评杂谈&打卡挑战,5.1万,304,5601,80,https://b23.tv/BV1944y167Na
“你被她支配的恐惧，这张脸也拯救不回来”！,清风-安然,2021-05-19 18:27:56,16.9,234弹幕,影视剪辑&影视&新星荐片官企划&影视剪影&妙妙&翁虹,4527,129,1366,42,https://b23.tv/BV1y44y1r7qH
"他用一生,拍出日本最美の青春:《情书》幕后的男人",中队长同志,2021-05-18 17:30:09,16.8,509弹幕,电影解说&摄影&日本&影视&影视杂谈&五月哔刷片·高甜520&电影&经典&情书&艺术&影评杂谈&干货,1.0万,5983,4331,1449,https://b23.tv/BV1q44y1r7Uv
袁隆平：如果没有祖国和人民的支持 我的梦想就不会实现,电影频道融媒体中心,2021-05-22 14:03:56,11.1,2528弹幕,影视&影视剪辑&五月哔刷片·佳片N刷&电影剪辑&袁隆平&杂交水稻&经典频传,1.3万,4879,2808,1088,https://b23.tv/BV1G44y1r7th
开车上太空，金刚不死身，《速度与激情9》把离谱玩出了新高度【第一排观影60】,迷影至下Filmlast,2021-05-21 12:10:01,17.6,836弹幕,影视&影视杂谈&速9发车燃爽一夏&速度与激情&速激9&速激&范迪塞尔&约翰塞纳&唐老大&速度与激情9,5241,442,611,826,https://b23.tv/BV1MN411Z7kb
捞钱 捞奖 捞地雷！《指环王3》幕后还是这么爆笑！,王知无,2021-05-20 11:32:26,8.5,1151弹幕,魔戒&影视&影视杂谈&指环王中土招募启事&指环王&电影&中土世界,8298,4088,2816,1018,https://b23.tv/BV1f54y1G7qL
女孩一出生就被诅咒，谁摸她谁倒霉，老师不信，摸了摸她的脸蛋,晓麦说电影,2021-05-15 02:46:10,118.7,435弹幕,影评&电影解说&影视&影视杂谈&感人&剧情片&温情&爱情片,3159,46,463,20,https://b23.tv/BV1oU4y1t74j
职业女杀手退隐江湖，到高中上学，一人灭掉军火集团,爱上撩影,2021-05-17 15:59:58,37.3,186弹幕,影评&电影解说&影视&影视杂谈&动作片,1946,33,346,8,https://b23.tv/BV1tQ4y1R7jX
超爽美剧《绝命毒师》1-5季全剧情合集，美剧历史上评价最高的作品,电影迷小雅,2021-05-20 13:49:24,9.2,1566弹幕,影评&电影解说&影视&影视杂谈&剧情片&经典美剧&绝命毒师&犯罪片&高分美剧&美剧解说,4022,3415,3740,183,https://b23.tv/BV1mV411j7G8
《遇龙》一部被众人误解的绝世好剧！,话很多的小姐姐们,2021-05-22 11:40:45,11.8,962弹幕,王鹤棣&影评&搞笑&影视&影视杂谈&全民娱乐家·高能点评官&爱情&玄幻&遇龙&电视剧&古装&吐槽,1.4万,1269,704,117,https://b23.tv/BV1F54y1V7vL
女二不是官配，就还是找普通一点的吧...,梨小瓜,2021-05-18 20:05:00,18.1,140弹幕,宋轶&必剪创作&影视&影视剪辑&五月哔刷片·佳片N刷&颜值&经典&美女&于曼丽&小姐姐&惊艳&旗袍,9132,115,905,18,https://b23.tv/BV1cq4y1E799
打日本人，要加钱,勤劳的可可酱,2021-05-02 13:15:08,277.2,1659弹幕,必剪创作&影视&影视剪辑&五月哔刷片·佳片N刷&抗日神剧&打卡挑战,15.3万,8405,2.7万,3535,https://b23.tv/BV1x54y1j7gZ
小时候最搞笑的回忆我想把这玩意染成绿的ᥬ🌚᭄,旧梦194,2021-04-27 14:06:04,279.5,526弹幕,刘星&必剪创作&搞笑&影视&影视剪辑&童年回忆杀&童年&影视剪影&打卡挑战,26.1万,2510,3.7万,4831,https://b23.tv/BV1U64y1y7iY
老奶奶生前竟是死神的恩人，死后死神直接带她上天堂,三岁影视剧,2021-05-06 19:03:14,235.1,636弹幕,影视&影视剪辑&剪辑&影视剪影&悬疑,18.5万,1070,2.2万,352,https://b23.tv/BV1zN411f7nk
【中字】大家都回来了！《老友记》重聚节目正式预告,美剧头条菌,2021-05-20 08:30:29,15.1,249弹幕,影视&预告·资讯&老友记&美剧,4815,614,1618,4364,https://b23.tv/BV1yQ4y1o7Tc
万 万 没 想 到 ！居然还有这种宗派?【开宗立派×白客】,倩女幽魂手游菌,2021-05-21 12:02:36,17.1,109弹幕,白客&短片&搞笑&影视&全民娱乐家·娱乐小能手&手机游戏&万万没想到&经典&倩女幽魂&手游&古装&明星&开宗立派,6374,193,210,68,https://b23.tv/BV1TK4y1G7Q4
该来的始终会来，躲是躲不掉的                  30枚银币,深夜蹲茅厕,2021-05-12 16:32:39,54.4,59弹幕,科幻&影视&影视剪辑&恐怖&悬疑&经典&变异&基因,6623,99,354,14,https://b23.tv/BV1s64y1d77V
女孩偷亲男友一口，不料下一秒却突然怀孕，当天竟产下超能力男婴,贰哥电影,2021-04-29 11:47:11,58.2,53弹幕,科幻&电影解说&影视&影视杂谈&电影&经典&影视剪影&影评杂谈,2048,40,487,6,https://b23.tv/BV1hh411m7nD
